id,SalePrice
343,177370.92748041748
386,212976.60828514353
2005,119890.54992204485
2908,142841.81164066654
1814,246045.66335090404
2446,520264.42172424454
208,129332.44584478228
1679,100730.14802013709
822,335259.8296362513
6,199221.15319586688
1781,390998.1669391693
2397,265889.12328975275
2340,312723.224842506
1618,180936.3059083665
2843,115234.93303035064
1061,357791.18997035484
2786,127915.54935027625
1935,138245.96621173975
1341,115295.49020800037
521,262762.532423885
2136,125072.12615722003
996,210355.00836496137
227,139925.48949263204
135,172786.3015020156
1167,159735.32437409792
294,220705.5686937744
1776,195514.64167595154
540,170077.71653424733
1717,194347.51833882465
2303,132187.20960253003
116,192214.40226128584
127,135185.0387386476
1371,139309.98363752384
1014,110664.1740341152
1507,102908.11591288995
702,124941.19278963987
750,141479.77576897884
261,148672.30986928576
1559,63241.68859274314
577,206237.42739885856
2812,199522.17727762173
2080,162072.7216709533
1368,114968.15321211597
2376,123365.57284886108
659,107168.1184148131
1235,134381.12310483714
332,78082.26539082178
1917,145595.1724850269
2094,250375.32642933738
1460,257092.6928789508
1471,215072.97576659892
1509,135541.4243029541
1922,132998.95945138874
433,485735.78223026387
460,243438.47140036817
1116,241290.3299459807
1137,170050.19566567577
53,164838.0735347395
2354,255003.75182880362
1475,198886.309543917
1761,583455.7504314105
842,140668.04995974302
2739,165027.516547618
2509,145278.1914310357
1007,203018.7187596113
2610,194677.67428484073
1952,86011.6333254755
2719,156789.63314256017
2921,87727.45512449177
1966,136573.18282556155
292,110410.38166400831
1204,191843.73808002696
1829,288774.21251216193
2419,185764.36085906328
391,146995.466178908
798,119624.9408865654
481,207976.60257340778
193,186370.10663129177
555,124104.52980832776
899,62612.01101272127
2357,186264.6095420483
328,126532.95733648293
1356,122090.33527181114
1154,98890.3150542329
1730,172830.53276179952
2249,155335.25273461363
1119,280301.8841276065
2856,139436.1333349614
1394,129969.35614732248
2587,121479.59585382298
61,307727.37626140204
2661,169710.48210758402
2711,125197.64700216269
1147,176304.50383260153
757,124861.5048848979
2623,94033.0334218407
2378,139484.99542485212
1413,154881.51015495477
1722,215637.24350518626
1112,206822.95543654772
1623,201982.84309828893
1201,186703.35996942915
1513,120303.47167205266
957,299283.82491637534
1171,252851.67125296677
1145,192898.18710002472
2726,237822.16542492362
703,141858.25079397208
760,86382.25894024153
1964,157893.45425551146
2512,179902.33988640946
159,141586.07339953588
1281,166441.9261369213
468,181475.6359451077
290,130425.3992588286
665,97390.88491064163
1463,255458.13814264184
1792,218976.4867805721
923,142608.24800916878
500,240632.87672715538
1408,205072.8913809364
331,78624.52773769833
170,116130.5442503732
2192,97650.16719864288
2571,268180.13656766515
2314,179171.65279894293
2647,92840.3067026363
422,409894.94964682177
2457,333951.77880683506
1838,187144.7079811852
2805,255407.68286322526
1645,166564.35286708653
1711,281805.1453636097
2825,248146.9436310662
322,334153.15117867896
2103,254722.5874902736
342,119742.98951157341
600,123507.13100641771
488,177370.5813113782
1725,289394.5321233481
2246,266832.97848538664
2847,170850.24260018862
806,248334.85089364694
530,218037.4106320459
963,178738.19202968318
2678,94907.85839586679
171,87989.93108871278
2401,412425.7811968534
805,226070.06299849422
2259,233162.73590795687
1748,200602.37807095458
1361,146653.80049932358
1677,111959.37617904341
1406,157377.27297200367
2322,242766.54448022833
688,145174.11259881087
143,139559.56787055795
804,221232.66264530036
1214,161251.91974102173
2828,155472.15003093606
1999,172051.57959987386
2467,183605.45368918314
2665,160687.67315064537
1538,356881.7849216124
398,114111.9442777716
2822,140389.9792564808
2157,140819.97987456573
1856,200527.21448805538
1269,95127.2397647548
2570,110414.70749887761
2320,235865.21197196835
1517,141104.75369249535
2304,124057.63323247827
1312,103116.69556005129
2012,132969.02713060053
506,251093.5749546085
2865,210064.70231360855
2367,98351.7765784409
554,80205.43942826292
238,135128.07907915357
1954,119451.03702676971
2488,132804.79248908395
2291,80818.47732702864
1969,98626.01137647538
2725,161263.0666605896
1482,144312.22436046178
2763,190947.5229825339
503,243295.3216303065
1584,253756.45273973522
1531,123554.77161097189
2210,145624.6488852343
459,321578.5516043885
556,127311.62566817808
1347,129773.9521126496
1290,75793.2169816268
1388,99663.2272697263
1571,227472.54667160322
2754,195482.4946089012
765,137726.39700485693
2494,127121.19834804522
2870,213678.40270008234
7,213367.54014255517
1114,236100.5213630449
2418,277206.09679037146
291,110379.30099197516
18,299188.13361763215
39,348433.7830606064
1001,230829.54225576553
2442,223479.20826126676
616,121689.46194341542
2680,70084.30285769711
1414,140546.20584129152
289,138339.51346549828
40,236408.1147797888
860,122511.87733446293
409,131365.66664666653
673,155666.33332210727
2427,172652.3490541386
2036,223722.01083952942
2564,135130.56601658836
642,141786.34481153806
1008,187814.58564155293
1908,136449.79744974856
2519,210175.41734086
1369,97131.80322514198
2855,165509.0636331047
712,102726.81047093301
1943,110627.08156034237
1958,129115.4898055861
107,156707.9714173293
2295,186974.43744385475
704,98080.01764942081
676,156032.25107201654
259,175683.5081701444
93,280079.4750683796
106,240397.02496917977
2315,177869.8142426417
1050,108854.97241728092
1095,215665.99568117925
2709,141581.0736669304
758,119057.9643272772
1496,169157.73335624312
2370,120545.2951117163
2458,272167.934588332
2733,133224.719921051
161,251423.65115720243
726,151621.97779063202
845,213902.82002256665
947,266109.68430413416
2232,107629.26120623687
2563,167770.08099070896
2299,127271.90723716076
211,80286.70352578278
605,153267.86485543856
1478,205109.9989995972
2247,262831.29909572314
2274,180737.42938665402
2869,190844.43722030308
967,214088.89572808874
2656,124162.1925544215
667,179596.5820954332
1042,104824.5640309244
2023,160492.51817328538
2447,374469.5854051942
2055,135491.54485297366
2275,306881.46515190654
2204,167455.49908992756
1563,264719.71133046754
483,210105.02733338604
796,124882.14771597326
1526,149001.9058287871
2042,125783.63510494526
442,335918.39268775965
1693,304117.5022853229
1468,217253.04926303308
1430,201468.35180727052
2605,122178.16521352115
1529,213092.88522565115
335,143641.79772016412
1287,135044.79302170803
31,92290.94016559709
1785,290586.2157269719
82,158183.56995320896
2620,125459.79470960057
252,183831.28730734636
721,67411.81278995762
2165,181384.68650811192
2316,190228.5135928117
775,124216.06226234195
1558,78149.58977567291
17,245005.62963558128
1022,212226.96643873796
925,122634.51385860992
438,260484.1724220595
1270,130986.19146576348
1272,116810.50363643233
215,128871.39600632671
266,237315.8541664256
2402,274426.67342983093
1250,130682.82122983517
1984,119783.1360575122
1279,145415.76666877163
377,262416.6893142971
1252,118134.69903961061
2156,264453.05641040346
499,312287.0600130688
1374,124220.16735028978
2898,241269.15202267218
401,117423.82933984252
2721,162893.3825984544
2078,231912.5416970018
2589,123291.15148258608
1946,194153.0306009549
1334,119151.69407332651
2781,218184.29258589682
431,370294.6747913694
576,194659.72166355178
1474,210230.51402295363
2254,152641.24602273316
2155,301172.30193957966
885,99997.5890937768
643,146448.93366107505
1944,126571.4745795019
480,198481.1494374244
2845,98431.50762344274
2387,293728.98567544256
2407,197403.66831053337
2527,168428.94597063624
2514,141903.75310337244
629,143972.45483651577
80,220967.55114174896
1876,137488.09822527374
1546,127536.29652842006
2518,176292.5628264811
2347,163484.03030800156
783,245245.36855749314
1322,54099.85279280327
194,81721.00835689438
1770,279464.4409043787
2143,124771.9760562672
1229,225876.30153708527
511,279440.3421370612
46,218979.42626002993
1348,137821.7405592937
2465,182434.41869328776
387,233539.02375057692
873,220391.31173027516
1918,129496.1588141223
2764,250212.31790486627
2184,139826.77978784477
934,125128.49708372052
1920,133071.66476744853
2631,134758.71797891075
1768,590252.989960618
2040,122528.82509143045
1749,220909.50003798067
834,229310.32250385208
1457,228365.98147383676
79,124468.9404551586
2302,130934.24260857582
1817,137011.51728010134
2755,228215.10086723353
359,174773.96703327776
2059,110758.60685963879
2092,242914.77311131606
2516,218179.3963537669
150,127837.84786528235
1656,130996.11068350417
83,88918.15331290216
2411,183964.9670362859
795,74581.17035419188
2312,215906.18336020646
2917,90598.90457407567
1624,181473.0724637359
2215,293912.849864105
1211,153982.14285842108
1485,154321.90410246496
1024,170631.39663715323
570,182829.62315776097
2874,150073.33618508623
700,107986.42380470695
2756,206357.28066316608
2022,173675.06670625048
583,227295.7614801665
2392,368283.4441937162
2424,175508.2701792801
212,105453.54492913447
736,134217.1866468125
1610,149882.43616957497
890,117672.65326061571
467,178535.897543576
578,225996.2289589164
1747,212505.63770850733
1149,165763.81285381402
2758,244350.1055170513
857,139793.2789453193
2219,260142.3858470546
733,99335.71356228823
2909,111658.64467069414
1798,248531.4293729595
235,120826.48601338382
2366,112603.90179498246
1027,134960.05487914747
1195,148092.30931845013
1303,49207.90860096044
148,189808.0590788602
608,158051.72019911298
2515,192439.30811627556
821,280132.2665876649
2500,254773.6895917789
745,107800.2968603652
741,116773.52532362584
1611,104151.88430796644
2532,129145.38628681691
1081,232599.60794697344
1692,422274.6599742257
2520,178663.3518998719
276,112704.3761592102
1992,126589.87044850338
663,58326.28262935912
418,122149.56292665085
1733,196715.0713343182
2359,150515.4387485051
253,184769.77667174756
1518,189384.36457599752
2035,129289.67490755403
2919,78054.1198847141
1540,265217.6807371789
2120,145074.88878823913
1674,166704.7374946357
256,154231.83875694222
2361,110921.72609349356
978,72445.57636811986
2280,148855.7380606394
2095,228905.73374472078
1709,320632.78998825647
2801,259858.71901548145
1246,119519.96487522825
2373,92833.80160858583
1055,275864.774792013
2017,125853.77723168503
1099,247959.78300103432
1344,75656.69345763556
835,187360.2997318419
1117,208916.93108652512
2043,89967.80553674349
2085,122202.74648018768
410,142898.5066880848
2650,115714.28040955859
2867,179080.099898123
1668,119473.03135305346
1161,158574.37519364562
2122,175711.6663360529
2539,156540.4792111794
1047,146274.54523853533
1445,129488.99882355002
541,129365.43730986676
569,192783.0387660512
1276,109791.52231382806
918,151022.82629981634
326,162331.08514119487
1936,129618.0117660415
895,97001.85696395427
257,138648.60632900763
1241,183668.3098948188
1545,125125.11563989345
1189,180238.41303505885
270,139806.25237417454
2066,143920.19513275666
693,114670.78654413318
1259,135100.7025515533
2916,159609.25257301386
2321,299017.93100916385
1977,96185.28144747163
1895,150251.52319693545
1240,166301.15013930766
85,139166.96599925595
1823,113979.55424350739
825,304526.85725111235
110,220867.511229911
697,118299.20997652107
2297,106438.0455024539
1231,134931.74440855312
1355,138188.2877611429
968,340189.948444572
584,220474.34955318054
1315,128213.1183645648
1606,144854.73959991182
206,90907.62830521316
1685,356311.3726588271
2016,136271.2347993904
869,205762.28407867873
2135,118729.43445245818
2346,181456.3288319708
2430,229251.9283344297
2198,80119.87233358617
2652,125203.03241292198
27,114907.69891892857
241,170630.65780742653
906,117808.8725497467
1506,115033.98273528539
2098,373530.283374884
1435,220740.4125998255
2213,116913.4623619428
1274,142401.01404127775
743,48689.26064703164
1737,201480.07307558384
2797,288156.12574879127
2185,77793.70306456844
58,182825.59775676715
830,201880.42748529886
808,115340.37650149825
680,144358.7368233781
1153,110850.32116911566
1291,121835.87376416955
1818,142471.99847535734
2161,181833.58779959282
1883,121354.67107407855
350,328246.71467614
2473,144532.3137798087
295,172952.96317834393
293,188003.45164484798
859,134969.24002523388
288,68774.70802832248
1578,144411.39660907697
102,165039.45220432483
2831,147435.53752233135
1030,157502.72713971554
2551,154758.59804490782
1286,144907.00191736934
958,328669.3323704751
776,134557.15715413203
72,222814.40056037463
2263,255997.189599478
1866,152879.68945147822
2876,76720.2880634956
2146,251800.19171756489
103,175009.03422160711
1500,154147.02821759408
492,185609.3372763197
167,139816.9587089468
2597,116895.3199730506
2685,106399.11643369868
1035,167399.6320721867
1220,61194.45116625509
2602,158094.53085523794
2159,208693.3366270264
695,139205.02047863524
1109,255951.3071207225
640,173993.8541791725
1652,140553.9537251641
2090,171691.0778596056
1188,184613.1538800018
2345,257483.3924491319
1059,413526.7502357945
2751,226001.32596403125
128,209393.2366280997
1523,193853.65236007914
2925,180898.51045283553
2145,289222.28675856726
1121,212951.47718130372
566,236370.39273620216
565,233461.5003306222
1331,135652.93722605146
2928,116526.35669713089
156,146204.0142287278
797,145635.42848580214
327,90347.76307614015
2859,129198.97419112199
1453,122952.60527052054
1762,335234.820242224
1868,223463.29929101266
1760,180260.75083020783
1113,238650.85059339783
1812,198123.14700559014
117,166237.02486158552
1142,204839.99512092516
2342,394251.23575526284
927,129982.89206729134
2478,180500.77429835
655,81885.11548110141
2064,123299.59135005187
369,258589.99959231287
2239,110140.13204161562
2732,212614.91572813314
1653,161439.88740015982
959,203942.9736757202
2395,341785.20426002785
1412,109990.17667693392
271,259495.63986065803
1484,145911.25580172837
1497,146205.03379306968
552,161673.90644718666
2,116830.34375695606
1855,282102.9454523551
4,253747.39359284547
2292,163009.33409423864
134,142377.8356432693
646,103328.7726175278
42,283820.59607714636
532,227484.16806775137
713,89864.84032592645
2561,136354.5203181349
2360,144782.24860978776
1333,117317.58369075239
1407,234673.3157811469
2892,318283.9440986329
574,210473.58706877386
1227,197767.95182396215
2591,222317.2605169983
1476,211428.42318264488
1125,241012.52088959562
1446,137113.84516388786
408,114342.99377460823
1101,293556.3830670969
2251,185383.76349212474
373,183950.08098128226
2554,129082.54105833385
2382,251150.9156309146
1985,88012.65822245395
519,228652.81190362503
1093,191741.0310146922
864,254706.96249788065
2889,146653.05678018677
2308,170300.63998001112
986,154354.73824416636
1302,142751.96238843014
585,156950.6489071569
2708,155215.58498796425
147,130508.72251403988
1441,230114.0605560359
383,182684.5547055661
285,153400.77804132664
181,115078.40901964312
358,179662.6750104407
780,164124.65334014778
258,205241.5589409554
1865,207662.98707198582
692,126821.05220110306
2902,342803.9393160757
508,236380.5690541662
2638,155198.4884765997
36,138048.61388368087
611,171855.72283802135
2281,142558.5444601073
1678,110201.73091879136
1696,432539.72549787443
1557,82658.001686314
2180,156864.1768611173
1726,216271.70078543285
951,153575.48221785692
267,217929.3243164874
2706,137389.2937399681
2221,252798.43525420097
1357,163759.30869944926
2901,325053.1612797941
347,181801.92826863087
2164,201890.0823499508
1586,333420.8197497092
360,150199.4969466709
1769,250922.07916332944
2617,158212.94983096793
1879,134908.23861489125
991,236821.52081850453
1535,113399.18347551263
1191,148648.06237476305
1579,205824.27795227952
1882,132155.26298991992
1510,137358.9218240519
2196,137114.58543542458
1845,159480.41560348202
2336,363960.6576683099
942,83976.59319690612
861,122453.71610927423
2555,120355.64568087563
1392,144296.77434039785
2099,252739.00816049206
1543,113946.04591168184
948,292073.4012230596
1239,175519.47983689298
22,187499.83946696005
2796,233299.21374581027
2747,170352.71881221142
92,284368.89604296844
210,156695.29745549298
1858,211981.6362111392
2228,164399.22401397038
447,205558.49982563825
827,238182.6275839646
1649,202485.66318785487
682,127087.5176231797
2698,113376.41708519832
494,183378.0247240452
214,76977.15924345088
2441,243448.7935000837
2679,97734.89572028418
1336,109674.48573885206
465,179630.1163391064
1524,141623.5676988555
2543,111753.54748221335
631,143105.31365565612
2452,313720.5796818061
228,154766.8492350367
126,167838.6891849253
1092,230420.75666284282
1122,193987.25670010928
932,208012.5315757143
1980,85555.30239978519
2171,109971.27379291768
551,155997.32859904788
2768,164332.6257577218
2056,110248.2480599785
1159,366389.1286711255
2645,118347.86485994422
1174,163413.13253930002
2266,209807.79159319605
2462,374923.00232706993
1219,152605.68234409633
2922,185538.47305371828
118,140064.49162875346
474,167903.01377408887
2576,150697.71068236814
872,300397.8564090829
1077,213614.94716711645
1536,124716.92359689123
1150,117444.003464415
2341,326839.20021133724
1931,158259.49615280138
2785,131307.54308638454
2538,130009.42458363782
597,217907.9125250546
464,183917.0143339828
233,246782.16564030517
2169,124765.20068513027
2123,170228.32448165197
1867,170952.65517721034
137,228362.29529568707
515,228929.47631236297
933,108868.59159897013
2784,168654.20533205333
972,163351.5650692421
599,160082.56957319216
2614,127242.85826458296
2582,140307.71531606762
1409,174447.5743125251
175,89022.56093293942
352,229208.14661286498
976,86109.75956065148
2134,193355.0395791716
984,118610.57362034851
2396,371083.4531005949
1673,141391.7312725879
404,109975.92805358121
607,164062.83627280206
814,142316.19721263307
868,191033.2619847926
2271,184018.82457644292
1633,200791.34235986447
337,134225.82881786913
2765,162345.9672046995
1746,256540.5937400179
368,290884.2009654911
2806,211077.33687814904
1662,187561.00023279994
1234,213464.69994098326
1373,131773.8122017013
1672,115126.82199926751
1939,117239.63844680869
